ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,special_event,special_event_lower,special_event_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-08-27,148.58075194725325,-434.9115532586077,596.211975832506,148.58075194725325,148.58075194725325,-61.59086640383481,-61.59086640383481,-61.59086640383481,0.0,0.0,0.0,-79.90205396028709,-79.90205396028709,-79.90205396028709,0.0,0.0,0.0,-50.01249999032864,-50.01249999032864,-50.01249999032864,68.3236875467809,68.3236875467809,68.3236875467809,0.0,0.0,0.0,86.98988554341844
2014-08-29,148.76014219708398,-256.5108075585159,812.6147873127692,148.76014219708398,148.76014219708398,142.6571265705516,142.6571265705516,142.6571265705516,0.0,0.0,0.0,28.215232449236783,28.215232449236783,28.215232449236783,0.0,0.0,0.0,39.150063831148486,39.150063831148486,39.150063831148486,75.29183029016635,75.29183029016635,75.29183029016635,0.0,0.0,0.0,291.4172687676356
2014-08-30,148.84983732199933,-214.01288027032996,826.7230217609049,148.84983732199933,148.84983732199933,161.94722899415083,161.94722899415083,161.94722899415083,0.0,0.0,0.0,82.74469541866225,82.74469541866225,82.74469541866225,0.0,0.0,0.0,0.04728527837804677,0.04728527837804677,0.04728527837804677,79.1552482971106,79.1552482971106,79.1552482971106,0.0,0.0,0.0,310.79706631615016
2014-08-31,148.9395324469147,-183.0661219136503,852.7786067279578,148.9395324469147,148.9395324469147,183.9647785095349,183.9647785095349,183.9647785095349,0.0,0.0,0.0,83.61310449075808,83.61310449075808,83.61310449075808,0.0,0.0,0.0,17.08916910318275,17.08916910318275,17.08916910318275,83.26250491559414,83.26250491559414,83.26250491559414,0.0,0.0,0.0,332.90431095644965
2014-09-01,149.02922757183006,-222.2651052415537,802.8166252657944,149.02922757183006,149.02922757183006,173.36170896060935,173.36170896060935,173.36170896060935,0.0,0.0,0.0,35.05820973321794,35.05820973321794,35.05820973321794,0.0,0.0,0.0,50.71369706393704,50.71369706393704,50.71369706393704,87.58980216345434,87.58980216345434,87.58980216345434,0.0,0.0,0.0,322.3909365324394
2014-09-02,149.11892269674544,-350.72532951454576,677.7089424308231,149.11892269674544,149.11892269674544,3.454682710556225,3.454682710556225,3.454682710556225,0.0,0.0,0.0,-21.75510261061957,-21.75510261061957,-21.75510261061957,0.0,0.0,0.0,-66.88974094584731,-66.88974094584731,-66.88974094584731,92.09952626702314,92.09952626702314,92.09952626702314,0.0,0.0,0.0,152.57360540730167
2014-09-03,149.20861782166077,-355.867963026514,687.3211096820465,149.20861782166077,149.20861782166077,2.8322032375277564,2.8322032375277564,2.8322032375277564,0.0,0.0,0.0,-43.89580270763811,-43.89580270763811,-43.89580270763811,0.0,0.0,0.0,-50.012499990297826,-50.012499990297826,-50.012499990297826,96.7405059354637,96.7405059354637,96.7405059354637,0.0,0.0,0.0,152.04082105918852
2014-09-05,149.3880080714915,-210.85837365995658,842.5991262530598,149.3880080714915,149.3880080714915,162.95659861288,162.95659861288,162.95659861288,0.0,0.0,0.0,17.658616552655726,17.658616552655726,17.658616552655726,0.0,0.0,0.0,39.15006383113049,39.15006383113049,39.15006383113049,106.14791822909378,106.14791822909378,106.14791822909378,0.0,0.0,0.0,312.34460668437146
2014-09-06,149.47770319640685,-195.87549835723195,824.9014606276382,149.47770319640685,149.47770319640685,145.173110406251,145.173110406251,145.173110406251,0.0,0.0,0.0,34.37410966119536,34.37410966119536,34.37410966119536,0.0,0.0,0.0,0.04728527827807377,0.04728527827807377,0.04728527827807377,110.7517154667776,110.7517154667776,110.7517154667776,0.0,0.0,0.0,294.6508136026579
2014-09-07,149.56739832132223,-249.957831540196,819.5167584890098,149.56739832132223,149.56739832132223,144.56023904790288,144.56023904790288,144.56023904790288,0.0,0.0,0.0,12.306570161395,12.306570161395,12.306570161395,0.0,0.0,0.0,17.089169103294125,17.089169103294125,17.089169103294125,115.16449978321377,115.16449978321377,115.16449978321377,0.0,0.0,0.0,294.1276373692251
2014-09-08,149.65709344623758,-237.79598353636248,817.5532832373107,149.65709344623758,149.65709344623758,138.43115912230556,138.43115912230556,138.43115912230556,0.0,0.0,0.0,-31.566288839296934,-31.566288839296934,-31.566288839296934,0.0,0.0,0.0,50.713697063911184,50.713697063911184,50.713697063911184,119.28375089769129,119.28375089769129,119.28375089769129,0.0,0.0,0.0,288.0882525685431
2014-09-09,149.74678858418235,-383.6040884868686,694.9278595988088,149.74678858418235,149.74678858418235,-9.221902553695184,-9.221902553695184,-9.221902553695184,0.0,0.0,0.0,-65.33430879589599,-65.33430879589599,-65.33430879589599,0.0,0.0,0.0,-66.88974094574131,-66.88974094574131,-66.88974094574131,123.00214718794214,123.00214718794214,123.00214718794214,0.0,0.0,0.0,140.52488603048718
2014-09-10,149.8364837221271,-350.02760643819033,709.7176460155115,149.8364837221271,149.8364837221271,5.931425399673182,5.931425399673182,5.931425399673182,0.0,0.0,0.0,-70.2660135315229,-70.2660135315229,-70.2660135315229,0.0,0.0,0.0,-50.012499990331875,-50.012499990331875,-50.012499990331875,126.20993892152796,126.20993892152796,126.20993892152796,0.0,0.0,0.0,155.76790912180027
2014-09-11,149.92617886007184,-279.9640257300337,800.3898313135196,149.92617886007184,149.92617886007184,85.96719897902398,85.96719897902398,85.96719897902398,0.0,0.0,0.0,-52.73228554823389,-52.73228554823389,-52.73228554823389,0.0,0.0,0.0,9.902025659521355,9.902025659521355,9.902025659521355,128.79745886773654,128.79745886773654,128.79745886773654,0.0,0.0,0.0,235.89337783909582
2014-09-12,150.01587399801662,-285.5144720179657,808.825897092563,150.01587399801662,150.01587399801662,137.72501561271505,137.72501561271505,137.72501561271505,0.0,0.0,0.0,-32.08276120960933,-32.08276120960933,-32.08276120960933,0.0,0.0,0.0,39.15006383107429,39.15006383107429,39.15006383107429,130.6577129912501,130.6577129912501,130.6577129912501,0.0,0.0,0.0,287.74088961073164
2014-09-13,150.10556913596136,-278.2791745323489,773.8689748413146,150.10556913596136,150.10556913596136,111.9054913727096,111.9054913727096,111.9054913727096,0.0,0.0,0.0,-19.83078554326276,-19.83078554326276,-19.83078554326276,0.0,0.0,0.0,0.04728527841898951,0.04728527841898951,0.04728527841898951,131.6889916375534,131.6889916375534,131.6889916375534,0.0,0.0,0.0,262.011060508671
2014-09-14,150.1952642739061,-228.2046097774413,811.7664224914466,150.1952642739061,150.1952642739061,137.3434241513665,137.3434241513665,137.3434241513665,0.0,0.0,0.0,-11.543185690214985,-11.543185690214985,-11.543185690214985,0.0,0.0,0.0,17.089169103308883,17.089169103308883,17.089169103308883,131.79744073827257,131.79744073827257,131.79744073827257,0.0,0.0,0.0,287.5386884252726
2014-09-15,150.28495941185085,-199.62230921726263,885.2558524386267,150.28495941185085,150.28495941185085,184.21190224216434,184.21190224216434,184.21190224216434,0.0,0.0,0.0,2.598672073442939,2.598672073442939,2.598672073442939,0.0,0.0,0.0,50.71369706393651,50.71369706393651,50.71369706393651,130.8995331047849,130.8995331047849,130.8995331047849,0.0,0.0,0.0,334.4968616540152
2014-09-16,150.37465454979562,-274.50873641257994,744.3415997202727,150.37465454979562,150.37465454979562,84.5657315040682,84.5657315040682,84.5657315040682,0.0,0.0,0.0,22.531090628189066,22.531090628189066,22.531090628189066,0.0,0.0,0.0,-66.88974094580173,-66.88974094580173,-66.88974094580173,128.9243818216809,128.9243818216809,128.9243818216809,0.0,0.0,0.0,234.94038605386382
2014-09-17,150.46434968774037,-282.6696211148701,777.1449193479808,150.46434968774037,150.46434968774037,112.06121721418273,112.06121721418273,112.06121721418273,0.0,0.0,0.0,36.257876161202766,36.257876161202766,36.257876161202766,0.0,0.0,0.0,-50.012499990247555,-50.012499990247555,-50.012499990247555,125.81584104322754,125.81584104322754,125.81584104322754,0.0,0.0,0.0,262.52556690192307
2014-09-19,150.64373996362988,-170.80462129020006,835.0444134799509,150.64373996362988,150.64373996362988,175.01032750458018,175.01032750458018,175.01032750458018,0.0,0.0,0.0,19.80182953091129,19.80182953091129,19.80182953091129,0.0,0.0,0.0,39.15006383101808,39.15006383101808,39.15006383101808,116.05843414265081,116.05843414265081,116.05843414265081,0.0,0.0,0.0,325.6540674682101
2014-09-20,150.73343510157463,-254.45763350825044,816.1318996334119,150.73343510157463,150.73343510157463,122.68677473979504,122.68677473979504,122.68677473979504,0.0,0.0,0.0,13.253538853383855,13.253538853383855,13.253538853383855,0.0,0.0,0.0,0.047285278338145977,0.047285278338145977,0.047285278338145977,109.38595060807307,109.38595060807307,109.38595060807307,0.0,0.0,0.0,273.4202098413697
2014-09-21,150.82313023951937,-209.13794843248456,827.5475027042698,150.82313023951937,150.82313023951937,144.56855945282675,144.56855945282675,144.56855945282675,0.0,0.0,0.0,25.944550685704158,25.944550685704158,25.944550685704158,0.0,0.0,0.0,17.08916910331906,17.08916910331906,17.08916910331906,101.53483966380357,101.53483966380357,101.53483966380357,0.0,0.0,0.0,295.3916896923461
2014-09-22,150.91282537746412,-177.09021333851862,821.5065878731968,150.91282537746412,150.91282537746412,190.9090363964156,190.9090363964156,190.9090363964156,0.0,0.0,0.0,47.651770961514345,47.651770961514345,47.651770961514345,0.0,0.0,0.0,50.71369706406915,50.71369706406915,50.71369706406915,92.54356837083208,92.54356837083208,92.54356837083208,0.0,0.0,0.0,341.82186177387973
2014-09-23,151.00252051540886,-282.6855236832524,759.80642162367,151.00252051540886,151.00252051540886,67.0217918493455,67.0217918493455,67.0217918493455,0.0,0.0,0.0,51.44040448317914,51.44040448317914,51.44040448317914,0.0,0.0,0.0,-66.88974094586217,-66.88974094586217,-66.88974094586217,82.47112831202854,82.47112831202854,82.47112831202854,0.0,0.0,0.0,218.02431236475437
2014-09-24,151.09221565335363,-365.8541015081933,714.6595003614843,151.09221565335363,151.09221565335363,40.43587033945098,40.43587033945098,40.43587033945098,0.0,0.0,0.0,19.05174559056328,19.05174559056328,19.05174559056328,0.0,0.0,0.0,-50.01249999027027,-50.01249999027027,-50.01249999027027,71.39662473915799,71.39662473915799,71.39662473915799,0.0,0.0,0.0,191.52808599280462
2014-09-25,151.18191079129838,-369.3726538259811,626.9643069366327,151.18191079129838,151.18191079129838,32.367013918474186,32.367013918474186,32.367013918474186,0.0,0.0,0.0,-36.95346767172648,-36.95346767172648,-36.95346767172648,0.0,0.0,0.0,9.90202565957776,9.90202565957776,9.90202565957776,59.418455930622905,59.418455930622905,59.418455930622905,0.0,0.0,0.0,183.54892470977256
2014-09-26,151.27160592924315,-339.28233374709487,673.6379973364445,151.27160592924315,151.27160592924315,8.307388641073837,8.307388641073837,8.307388641073837,0.0,0.0,0.0,-77.49577156772224,-77.49577156772224,-77.49577156772224,0.0,0.0,0.0,39.15006383116158,39.15006383116158,39.15006383116158,46.653096377634505,46.653096377634505,46.653096377634505,0.0,0.0,0.0,159.57899457031698
2014-09-27,151.3613010671879,-419.38449971061453,659.2298944450537,151.3613010671879,151.3613010671879,-34.4246157691745,-34.4246157691745,-34.4246157691745,0.0,0.0,0.0,-67.70540699727066,-67.70540699727066,-67.70540699727066,0.0,0.0,0.0,0.047285278358615096,0.047285278358615096,0.047285278358615096,33.23350594973756,33.23350594973756,33.23350594973756,0.0,0.0,0.0,116.9366852980134
2014-09-28,151.45099620513264,-310.7720046994691,725.7752228467715,151.45099620513264,151.45099620513264,27.987279929286153,27.987279929286153,27.987279929286153,0.0,0.0,0.0,-8.40908436513322,-8.40908436513322,-8.40908436513322,0.0,0.0,0.0,17.089169103430425,17.089169103430425,17.089169103430425,19.30719519098895,19.30719519098895,19.30719519098895,0.0,0.0,0.0,179.4382761344188
2014-09-29,151.5406913430774,-244.7747076416724,811.9935565239249,151.5406913430774,151.5406913430774,116.34942948250803,116.34942948250803,116.34942948250803,0.0,0.0,0.0,60.6017482290436,60.6017482290436,60.6017482290436,0.0,0.0,0.0,50.71369706398964,50.71369706398964,50.71369706398964,5.0339841894748085,5.0339841894748085,5.0339841894748085,0.0,0.0,0.0,267.8901208255854
2014-09-30,151.63038648102216,-358.71550955906747,733.738638093866,151.63038648102216,151.63038648102216,14.434569502243775,14.434569502243775,14.434569502243775,0.0,0.0,0.0,90.74081155476553,90.74081155476553,90.74081155476553,0.0,0.0,0.0,-66.8897409459226,-66.8897409459226,-66.8897409459226,-9.416501106599158,-9.416501106599158,-9.416501106599158,0.0,0.0,0.0,166.06495598326592
2014-10-01,151.7200816189669,-397.1594890049916,689.145271390099,151.7200816189669,151.7200816189669,-10.396223355611108,-10.396223355611108,-10.396223355611108,0.0,0.0,0.0,63.483822454025635,63.483822454025635,63.483822454025635,0.0,0.0,0.0,-50.01249999030432,-50.01249999030432,-50.01249999030432,-23.867545819332413,-23.867545819332413,-23.867545819332413,0.0,0.0,0.0,141.3238582633558
2014-10-02,151.80977675691165,-379.56493131169515,700.300806461333,151.80977675691165,151.80977675691165,-23.694458594939803,-23.694458594939803,-23.694458594939803,0.0,0.0,0.0,4.541738428206767,4.541738428206767,4.541738428206767,0.0,0.0,0.0,9.902025659407654,9.902025659407654,9.902025659407654,-38.138222682554215,-38.138222682554215,-38.138222682554215,0.0,0.0,0.0,128.11531816197186
2014-10-03,151.8994718948564,-433.45497202046363,650.7894986271639,151.8994718948564,151.8994718948564,-51.69662581234713,-51.69662581234713,-51.69662581234713,0.0,0.0,0.0,-38.80031822794212,-38.80031822794212,-38.80031822794212,0.0,0.0,0.0,39.15006383110537,39.15006383110537,39.15006383110537,-52.04637141551034,-52.04637141551034,-52.04637141551034,0.0,0.0,0.0,100.20284608250927
2014-10-04,151.98916703280113,-481.01559273834977,570.4030160787784,151.98916703280113,151.98916703280113,-102.53538734811234,-102.53538734811234,-102.53538734811234,0.0,0.0,0.0,-37.17105037809142,-37.17105037809142,-37.17105037809142,0.0,0.0,0.0,0.04728527837908872,0.04728527837908872,0.04728527837908872,-65.41162224840001,-65.41162224840001,-65.41162224840001,0.0,0.0,0.0,49.4537796846888
2014-10-05,152.0788621707459,-391.94970654553737,639.8533089696102,152.0788621707459,152.0788621707459,-62.30050404992183,-62.30050404992183,-62.30050404992183,0.0,0.0,0.0,-1.3312688716712027,-1.3312688716712027,-1.3312688716712027,0.0,0.0,0.0,17.08916910334857,17.08916910334857,17.08916910334857,-78.05840428159921,-78.05840428159921,-78.05840428159921,0.0,0.0,0.0,89.77835812082408
2014-10-06,152.16855730869065,-388.5268883498545,686.9354778598881,152.16855730869065,152.16855730869065,-8.451749815344503,-8.451749815344503,-8.451749815344503,0.0,0.0,0.0,30.65343310754304,30.65343310754304,30.65343310754304,0.0,0.0,0.0,50.71369706412227,50.71369706412227,50.71369706412227,-89.81887998700981,-89.81887998700981,-89.81887998700981,0.0,0.0,0.0,143.71680749334615
2014-10-07,152.2582524466354,-519.5197119899996,540.9208755411601,152.2582524466354,152.2582524466354,-139.61522193118185,-139.61522193118185,-139.61522193118185,0.0,0.0,0.0,27.810268028761005,27.810268028761005,27.810268028761005,0.0,0.0,0.0,-66.8897409458166,-66.8897409458166,-66.8897409458166,-100.53574901412625,-100.53574901412625,-100.53574901412625,0.0,0.0,0.0,12.643030515453546
2014-10-08,152.34794758458017,-514.3830226132427,508.6796911512387,152.34794758458017,152.34794758458017,-168.98009428013577,-168.98009428013577,-168.98009428013577,0.0,0.0,0.0,-8.902726798330805,-8.902726798330805,-8.902726798330805,0.0,0.0,0.0,-50.01249999027352,-50.01249999027352,-50.01249999027352,-110.06486749153144,-110.06486749153144,-110.06486749153144,0.0,0.0,0.0,-16.632146695555605
2014-10-09,152.4376427225249,-548.5694288216715,445.03820432157585,152.4376427225249,152.4376427225249,-159.83498261141764,-159.83498261141764,-159.83498261141764,0.0,0.0,0.0,-51.459375139265724,-51.459375139265724,-51.459375139265724,0.0,0.0,0.0,9.902025659430581,9.902025659430581,9.902025659430581,-118.27763313158249,-118.27763313158249,-118.27763313158249,0.0,0.0,0.0,-7.397339888892731
2014-10-10,152.52733786046966,-551.417780569053,495.51420064121197,152.52733786046966,152.52733786046966,-157.4654492020671,-157.4654492020671,-157.4654492020671,0.0,0.0,0.0,-71.55242148731321,-71.55242148731321,-71.55242148731321,0.0,0.0,0.0,39.15006383116956,39.15006383116956,39.15006383116956,-125.06309154592344,-125.06309154592344,-125.06309154592344,0.0,0.0,0.0,-4.938111341597448
2014-10-11,152.61703299841443,-580.2800197975106,472.2938222513999,152.61703299841443,152.61703299841443,-193.42380896750032,-193.42380896750032,-193.42380896750032,0.0,0.0,0.0,-63.141369106349345,-63.141369106349345,-63.141369106349345,0.0,0.0,0.0,0.04728527839955332,0.04728527839955332,0.04728527839955332,-130.32972513955053,-130.32972513955053,-130.32972513955053,0.0,0.0,0.0,-40.80677596908589
2014-10-12,152.70672813635917,-511.1261860394551,534.2209386140039,152.70672813635917,152.70672813635917,-158.61507011855622,-158.61507011855622,-158.61507011855622,0.0,0.0,0.0,-41.69734659194606,-41.69734659194606,-41.69734659194606,0.0,0.0,0.0,17.08916910335874,17.08916910335874,17.08916910335874,-134.00689262996892,-134.00689262996892,-134.00689262996892,0.0,0.0,0.0,-5.908341982197044
2014-10-13,152.79642327430392,-467.5537119616628,585.4610372709128,152.79642327430392,152.79642327430392,-110.19282442117255,-110.19282442117255,-110.19282442117255,0.0,0.0,0.0,-24.86062700503495,-24.86062700503495,-24.86062700503495,0.0,0.0,0.0,50.713697064042755,50.713697064042755,50.713697064042755,-136.04589448018035,-136.04589448018035,-136.04589448018035,0.0,0.0,0.0,42.60359885313137
2014-10-14,152.88611841224866,-568.8641889479406,482.59503476572974,152.88611841224866,152.88611841224866,-219.19719239347697,-219.19719239347697,-219.19719239347697,0.0,0.0,0.0,-15.886804265796306,-15.886804265796306,-15.886804265796306,0.0,0.0,0.0,-66.88974094587702,-66.88974094587702,-66.88974094587702,-136.42064718180364,-136.42064718180364,-136.42064718180364,0.0,0.0,0.0,-66.3110739812283
2014-10-15,152.97581355019344,-600.9861403537399,458.63641486542775,152.97581355019344,152.97581355019344,-190.69042646900974,-190.69042646900974,-190.69042646900974,0.0,0.0,0.0,-5.549969273089466,-5.549969273089466,-5.549969273089466,0.0,0.0,0.0,-50.012499990242716,-50.012499990242716,-50.012499990242716,-135.12795720567755,-135.12795720567755,-135.12795720567755,0.0,0.0,0.0,-37.7146129188163
2014-10-16,153.06550868813818,-448.3218526758705,597.6887042526649,153.06550868813818,153.06550868813818,-109.86641256727201,-109.86641256727201,-109.86641256727201,0.0,0.0,0.0,12.41895516056342,12.41895516056342,12.41895516056342,0.0,0.0,0.0,9.902025659507045,9.902025659507045,9.902025659507045,-132.18739338734247,-132.18739338734247,-132.18739338734247,0.0,0.0,0.0,43.19909612086617
2014-10-17,153.15520382608292,-420.6664878923279,589.2326736536892,153.15520382608292,153.15520382608292,-57.425481368767315,-57.425481368767315,-57.425481368767315,0.0,0.0,0.0,31.0652191646697,31.0652191646697,31.0652191646697,0.0,0.0,0.0,39.15006383107226,39.15006383107226,39.15006383107226,-127.64076436450928,-127.64076436450928,-127.64076436450928,0.0,0.0,0.0,95.7297224573156
2014-10-18,153.2448989640277,-432.6829646904238,587.9672324665162,153.2448989640277,153.2448989640277,-84.44705462172664,-84.44705462172664,-84.44705462172664,0.0,0.0,0.0,37.056875376695984,37.056875376695984,37.056875376695984,0.0,0.0,0.0,0.047285278318718815,0.047285278318718815,0.047285278318718815,-121.55121527674135,-121.55121527674135,-121.55121527674135,0.0,0.0,0.0,68.79784434230106
2014-10-19,153.33459410197244,-431.65324216766817,619.741022533565,153.33459410197244,153.33459410197244,-69.87675204863532,-69.87675204863532,-69.87675204863532,0.0,0.0,0.0,27.036043967550892,27.036043967550892,27.036043967550892,0.0,0.0,0.0,17.089169103175674,17.089169103175674,17.089169103175674,-114.0019651193619,-114.0019651193619,-114.0019651193619,0.0,0.0,0.0,83.45784205333712
2014-10-20,153.4242892945955,-403.70429564613784,644.5604661819034,153.4242892945955,153.4242892945955,-39.91261520349913,-39.91261520349913,-39.91261520349913,0.0,0.0,0.0,14.468400512394696,14.468400512394696,14.468400512394696,0.0,0.0,0.0,50.713697064016905,50.713697064016905,50.713697064016905,-105.09471277991074,-105.09471277991074,-105.09471277991074,0.0,0.0,0.0,113.51167409109637
2014-10-21,153.51398448721855,-532.5064422618326,500.1218736104174,153.51398448721855,153.51398448721855,-144.59122100397533,-144.59122100397533,-144.59122100397533,0.0,0.0,0.0,17.24626569160231,17.24626569160231,17.24626569160231,0.0,0.0,0.0,-66.88974094593738,-66.88974094593738,-66.88974094593738,-94.94774574964028,-94.94774574964028,-94.94774574964028,0.0,0.0,0.0,8.922763483243216
2014-10-22,153.60367967984163,-453.1491995598699,590.8869706131496,153.60367967984163,153.60367967984163,-96.5016209729071,-96.5016209729071,-96.5016209729071,0.0,0.0,0.0,37.20466970770552,37.20466970770552,37.20466970770552,0.0,0.0,0.0,-50.01249999021191,-50.01249999021191,-50.01249999021191,-83.6937906904007,-83.6937906904007,-83.6937906904007,0.0,0.0,0.0,57.10205870693453
2014-10-24,153.78307006508774,-319.59501469555244,671.9762600761858,153.78307006508774,153.78307006508774,20.513717342633374,20.513717342633374,20.513717342633374,0.0,0.0,0.0,39.81732030288629,39.81732030288629,39.81732030288629,0.0,0.0,0.0,39.15006383113646,39.15006383113646,39.15006383113646,-58.45366679138937,-58.45366679138937,-58.45366679138937,0.0,0.0,0.0,174.29678740772113
2014-10-25,153.87276525771082,-431.6775333360539,592.8598146710103,153.87276525771082,153.87276525771082,-52.82918393188839,-52.82918393188839,-52.82918393188839,0.0,0.0,0.0,-8.09338818191443,-8.09338818191443,-8.09338818191443,0.0,0.0,0.0,0.04728527833918342,0.04728527833918342,0.04728527833918342,-44.78308102831314,-44.78308102831314,-44.78308102831314,0.0,0.0,0.0,101.04358132582243
2014-10-26,153.96246045033388,-415.307149794673,628.9239847558262,153.96246045033388,153.96246045033388,-75.42699160683871,-75.42699160683871,-75.42699160683871,0.0,0.0,0.0,-61.8848555726693,-61.8848555726693,-61.8848555726693,0.0,0.0,0.0,17.089169103287055,17.089169103287055,17.089169103287055,-30.63130513745646,-30.63130513745646,-30.63130513745646,0.0,0.0,0.0,78.53546884349517
2014-10-27,154.05215564295693,-443.4450141941194,634.6478541768657,154.05215564295693,154.05215564295693,-45.353549498937994,-45.353549498937994,-45.353549498937994,0.0,0.0,0.0,-79.90205396028087,-79.90205396028087,-79.90205396028087,0.0,0.0,0.0,50.71369706399105,50.71369706399105,50.71369706399105,-16.16519260264817,-16.16519260264817,-16.16519260264817,0.0,0.0,0.0,108.69860614401894
2014-10-28,154.14185083558002,-458.0662003863222,543.5479493683121,154.14185083558002,154.14185083558002,-110.88727859948744,-110.88727859948744,-110.88727859948744,0.0,0.0,0.0,-42.44720103160685,-42.44720103160685,-42.44720103160685,0.0,0.0,0.0,-66.88974094583153,-66.88974094583153,-66.88974094583153,-1.5503366220490653,-1.5503366220490653,-1.5503366220490653,0.0,0.0,0.0,43.25457223609257
2014-10-29,154.23154602820307,-400.47172011822056,638.7186699354041,154.23154602820307,154.23154602820307,-8.745719809623465,-8.745719809623465,-8.745719809623465,0.0,0.0,0.0,28.21523244931747,28.21523244931747,28.21523244931747,0.0,0.0,0.0,-50.01249999024596,-50.01249999024596,-50.01249999024596,13.051547731305025,13.051547731305025,13.051547731305025,0.0,0.0,0.0,145.4858262185796
2014-10-31,154.41093641344918,-203.3357583157593,856.562924979192,154.41093641344918,154.41093641344918,164.36685849126212,164.36685849126212,164.36685849126212,0.0,0.0,0.0,83.61310449076493,83.61310449076493,83.61310449076493,0.0,0.0,0.0,39.150063831080246,39.150063831080246,39.150063831080246,41.60369016941692,41.60369016941692,41.60369016941692,0.0,0.0,0.0,318.7777949047113
2014-11-01,154.50063160607226,-263.6808272696112,754.9765954463088,154.50063160607226,154.50063160607226,90.37689803025746,90.37689803025746,90.37689803025746,0.0,0.0,0.0,35.05820973324009,35.05820973324009,35.05820973324009,0.0,0.0,0.0,0.04728527823921944,0.04728527823921944,0.04728527823921944,55.27140301877821,55.27140301877821,55.27140301877821,0.0,0.0,0.0,244.8775296363297
2014-11-02,154.5903267986953,-283.4672722696884,727.0526797505383,154.5903267986953,154.5903267986953,63.699082491663454,63.699082491663454,63.699082491663454,0.0,0.0,0.0,-21.755102610609526,-21.755102610609526,-21.755102610609526,0.0,0.0,0.0,17.08916910320061,17.08916910320061,17.08916910320061,68.36501599907236,68.36501599907236,68.36501599907236,0.0,0.0,0.0,218.28940929035875
2014-11-03,154.68002199131837,-346.5916271191115,777.8836560099681,154.68002199131837,154.68002199131837,87.59341638734503,87.59341638734503,87.59341638734503,0.0,0.0,0.0,-43.89580270763391,-43.89580270763391,-43.89580270763391,0.0,0.0,0.0,50.713697064070026,50.713697064070026,50.713697064070026,80.77552203090889,80.77552203090889,80.77552203090889,0.0,0.0,0.0,242.2734383786634
2014-11-04,154.76971718394142,-396.8459404171598,712.1279427867591,154.76971718394142,154.76971718394142,4.1011350038967525,4.1011350038967525,4.1011350038967525,0.0,0.0,0.0,-21.418549476848103,-21.418549476848103,-21.418549476848103,0.0,0.0,0.0,-66.88974094589187,-66.88974094589187,-66.88974094589187,92.40942542663673,92.40942542663673,92.40942542663673,0.0,0.0,0.0,158.87085218783818
2014-11-05,154.8594123765645,-279.39307138844146,778.3125003013716,154.8594123765645,154.8594123765645,70.835826189165,70.835826189165,70.835826189165,0.0,0.0,0.0,17.65861655273242,17.65861655273242,17.65861655273242,0.0,0.0,0.0,-50.01249999038706,-50.01249999038706,-50.01249999038706,103.18970962681968,103.18970962681968,103.18970962681968,0.0,0.0,0.0,225.6952385657295
2014-11-06,154.94910756918756,-212.37878395807164,829.2879292680486,154.94910756918756,154.94910756918756,157.3326128732039,157.3326128732039,157.3326128732039,0.0,0.0,0.0,34.37410966120657,34.37410966120657,34.37410966120657,0.0,0.0,0.0,9.902025659393344,9.902025659393344,9.902025659393344,113.05647755260397,113.05647755260397,113.05647755260397,0.0,0.0,0.0,312.2817204423915
2014-11-07,155.03880276181064,-163.95506809294426,864.7311204035757,155.03880276181064,155.03880276181064,173.42389370936615,173.42389370936615,173.42389370936615,0.0,0.0,0.0,12.306570161421055,12.306570161421055,12.306570161421055,0.0,0.0,0.0,39.150063831024035,39.150063831024035,39.150063831024035,121.96725971692108,121.96725971692108,121.96725971692108,0.0,0.0,0.0,328.4626964711768
2014-11-08,155.12849795443367,-270.74385645864396,743.5032764681586,155.12849795443367,155.12849795443367,98.37798797043048,98.37798797043048,98.37798797043048,0.0,0.0,0.0,-31.566288839293527,-31.566288839293527,-31.566288839293527,0.0,0.0,0.0,0.04728527839925562,0.04728527839925562,0.04728527839925562,129.89699153132474,129.89699153132474,129.89699153132474,0.0,0.0,0.0,253.50648592486414
2014-11-09,155.21819314705675,-283.9678912377672,725.2923676606877,155.21819314705675,155.21819314705675,88.59252769585746,88.59252769585746,88.59252769585746,0.0,0.0,0.0,-65.334308795904,-65.334308795904,-65.334308795904,0.0,0.0,0.0,17.08916910321537,17.08916910321537,17.08916910321537,136.83766738854607,136.83766738854607,136.83766738854607,0.0,0.0,0.0,243.8107208429142
2014-11-10,155.3078883396798,-268.63630047181186,817.2354795118865,155.3078883396798,155.3078883396798,123.24536852405487,123.24536852405487,123.24536852405487,0.0,0.0,0.0,-70.26601353142917,-70.26601353142917,-70.26601353142917,0.0,0.0,0.0,50.713697063990516,50.713697063990516,50.713697063990516,142.79768499149353,142.79768499149353,142.79768499149353,0.0,0.0,0.0,278.55325686373465
